SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,AmpliconType,ContainerNumber,EstimatedAmpliconSize,InscriptaChemistrySOPVersion,StrainFunction,Var1,Var2,Var3,Var4
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273184,222,0.0002715769076442783,2.7163122302580716,0.4339796890563682,edit,0.00027337039841888474,2.7337039841888475,0.4367514857279763,0,222,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273235,96,0.00011743866276509332,1.1746215049764634,0.06989794764529797,edit,0.0001182142263433015,1.182142263433015,0.072669744316906,0,96,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273492,33,4.0369540325500826e-05,0.4037761423356593,-0.393859345516383,edit,4.063614030550989e-05,0.4063614030550989,-0.391087548844775,0,33,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273870,78,9.541891349663832e-05,0.9543799727933765,-0.02027868270379006,edit,9.604905890393247e-05,0.9604905890393247,-0.017506886032181992,0,78,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273884,136,0.00016637143891721552,1.6640471320499897,0.22116562297594702,edit,0.0001674701539863438,1.674701539863438,0.22393741964755512,0,136,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273972,256,0.0003131697673735822,3.132324013270569,0.49586667991757916,edit,0.00031523793691547067,3.1523793691547066,0.49863847658918714,0,256,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274074,40,4.893277615212221e-05,0.4894256270735264,-0.3103132940663081,edit,4.925592764304229e-05,0.4925592764304229,-0.30754149739470005,0,40,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274305,18,2.2019749268454996e-05,0.22024153218308687,-0.6571007802909644,edit,2.2165167439369033e-05,0.22165167439369032,-0.6543289836193563,0,18,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274326,166,0.00020307102103130718,2.0311163523551343,0.30773480264578457,edit,0.0002044120997186255,2.0441209971862553,0.3105065993173927,0,166,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274382,141,0.00017248803593623082,1.7252253354341807,0.23684582726110945,edit,0.00017362714494172408,1.7362714494172409,0.23961762393271752,0,141,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274423,31,3.792290151789472e-05,0.37930486098198296,-0.4210115915599978,edit,3.817334392335778e-05,0.3817334392335778,-0.4182397948883897,0,31,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274429,144,0.00017615799414763997,1.761932257464695,0.24598920670097915,edit,0.00017732133951495226,1.7732133951495226,0.24876100337258727,0,144,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274580,68,8.318571945860776e-05,0.8320235660249948,-0.07986437268803417,edit,8.37350769931719e-05,0.837350769931719,-0.07709257601642608,0,68,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274625,96,0.00011743866276509332,1.1746215049764634,0.06989794764529797,edit,0.0001182142263433015,1.182142263433015,0.072669744316906,0,96,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274652,55,6.728256720916805e-05,0.6729602372260988,-0.17201059590002665,edit,6.772690050918315e-05,0.6772690050918315,-0.16923879922841856,0,55,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274736,109,0.00013334181501453303,1.3336848337753593,0.12505321254635313,edit,0.00013422240282729025,1.3422240282729025,0.12782500921796128,0,109,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274758,6,7.339916422818332e-06,0.07341384406102897,-1.1342220350106267,edit,7.388389146456344e-06,0.07388389146456344,-1.1314502383390188,0,6,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274815,36,4.403949853690999e-05,0.44048306436617374,-0.3560707846269832,edit,4.4330334878738066e-05,0.44330334878738065,-0.3532989879553751,0,36,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274818,37,4.5262817940713046e-05,0.45271870504301187,-0.3441715613272755,edit,4.556173306981412e-05,0.4556173306981412,-0.3413997646556674,0,37,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274995,64,7.829244184339555e-05,0.7830810033176423,-0.10619331141038325,edit,7.880948422886767e-05,0.7880948422886767,-0.10342151473877524,0,64,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275398,76,9.297227468903221e-05,0.9299086914397002,-0.03155969311347908,edit,9.358626252178035e-05,0.9358626252178035,-0.028787896441871075,0,76,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275464,64,7.829244184339555e-05,0.7830810033176423,-0.10619331141038325,edit,7.880948422886767e-05,0.7880948422886767,-0.10342151473877524,0,64,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275472,159,0.0001945077852046858,1.9454668676172673,0.28902383892618094,edit,0.0001957923123810931,1.9579231238109311,0.2917956355977891,0,159,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275474,47,5.74960119787436e-05,0.5750751118113935,-0.24027542745855304,edit,5.7875714980574695e-05,0.578757149805747,-0.2375036307869449,0,47,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275625,35,4.281617913310694e-05,0.4282474236893356,-0.3683052410439948,edit,4.3098936687662004e-05,0.43098936687662004,-0.3655334443723868,0,35,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275642,250,0.0003058298509507638,3.0589101692095397,0.48556672327776706,edit,0.00030784954776901435,3.0784954776901436,0.48833851994937527,0,250,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275860,105,0.00012844853739932082,1.2847422710680068,0.10881601367566758,edit,0.00012929681006298603,1.2929681006298603,0.11158781034727573,0,105,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275892,102,0.00012477857918791164,1.2480353490374922,0.09622688636764706,edit,0.00012560261548975784,1.2560261548975784,0.09899868303925514,0,102,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275984,51,6.238928959395582e-05,0.6240176745187461,-0.20480310929633413,edit,6.280130774487892e-05,0.6280130774487892,-0.20203131262472604,0,51,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276065,35,4.281617913310694e-05,0.4282474236893356,-0.3683052410439948,edit,4.3098936687662004e-05,0.43098936687662004,-0.3655334443723868,0,35,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276133,20,2.4466388076061106e-05,0.2447128135367632,-0.6113432897302893,edit,2.4627963821521146e-05,0.24627963821521145,-0.6085714930586812,0,20,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276288,99,0.00012110862097650248,1.211328427006978,0.08326190920327949,edit,0.00012190842091652967,1.2190842091652967,0.0860337058748875,0,99,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276482,184,0.00022509077029976218,2.2513578845382214,0.352444537615266,edit,0.00022657726715799453,2.2657726715799456,0.3552163342868741,0,184,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276698,7,8.563235826621388e-06,0.08564948473786713,-1.0672752453800136,edit,8.619787337532402e-06,0.08619787337532402,-1.0645034487084055,0,7,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276963,200,0.0002446638807606111,2.447128135367632,0.3886567102697107,edit,0.00024627963821521144,2.4627963821521144,0.39142850694131875,0,200,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277100,209,0.0002556737553948386,2.5572489014591753,0.4077730007167835,edit,0.000257362221934896,2.5736222193489597,0.4105447973883916,0,209,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277164,45,5.504937317113749e-05,0.5506038304577172,-0.25916077161892676,edit,5.541291859842258e-05,0.5541291859842258,-0.2563889749473187,0,45,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277226,51,6.238928959395582e-05,0.6240176745187461,-0.20480310929633413,edit,6.280130774487892e-05,0.6280130774487892,-0.20203131262472604,0,51,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277230,29,3.5476262710288606e-05,0.35483357962830664,-0.44997528749531435,edit,3.571054754120566e-05,0.3571054754120566,-0.44720349082370636,0,29,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277254,206,0.0002520037971834294,2.520541979428661,0.40149393497488295,edit,0.0002536680273616678,2.5366802736166782,0.40426573164649104,0,206,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277283,105,0.00012844853739932082,1.2847422710680068,0.10881601367566758,edit,0.00012929681006298603,1.2929681006298603,0.11158781034727573,0,105,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277376,395,0.0004832111645022069,4.833078067351074,0.6842238102321898,edit,0.0004864022854750426,4.864022854750426,0.6869956069037978,0,395,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277565,39,4.770945674831916e-05,0.47718998639668825,-0.32130867836777127,edit,4.802452945196624e-05,0.48024529451966236,-0.3185368816961632,0,39,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277852,34,4.159285972930388e-05,0.4160117830124974,-0.3808943683520154,edit,4.186753849658595e-05,0.4186753849658595,-0.3781225716804073,0,34,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277893,12,1.4679832845636665e-05,0.14682768812205793,-0.8331920393466457,edit,1.4776778292912687e-05,0.14776778292912687,-0.8304202426750376,0,12,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278041,146,0.0001786046329552461,1.7864035388183714,0.2519795703901666,edit,0.00017978413589710436,1.7978413589710436,0.25475136706177465,0,146,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278103,218,0.00026668363002906606,2.6673696675507186,0.4260832082103343,edit,0.0002684448056545805,2.684448056545805,0.4288550048819425,0,218,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278126,35,4.281617913310694e-05,0.4282474236893356,-0.3683052410439948,edit,4.3098936687662004e-05,0.43098936687662004,-0.3655334443723868,0,35,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278199,35,4.281617913310694e-05,0.4282474236893356,-0.3683052410439948,edit,4.3098936687662004e-05,0.43098936687662004,-0.3655334443723868,0,35,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278457,240,0.0002935966569127333,2.936553762441158,0.4678379563173355,edit,0.00029553556585825374,2.9553556585825373,0.4706097529889436,0,240,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278682,134,0.00016392480010960942,1.6395758506963134,0.21473151297053714,edit,0.00016500735760419168,1.6500735760419167,0.2175033096421452,0,134,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278712,102,0.00012477857918791164,1.2480353490374922,0.09622688636764706,edit,0.00012560261548975784,1.2560261548975784,0.09899868303925514,0,102,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278849,118,0.00014435168964876054,1.443805599866903,0.15950872191185494,edit,0.00014530498654697477,1.4530498654697477,0.162280518583463,0,118,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278990,148,0.00018105127176285218,1.8108748201720475,0.2578884300006869,edit,0.00018224693227925648,1.8224693227925648,0.260660226672295,0,148,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279071,203,0.0002483338389720202,2.4838350573981463,0.3951227525189424,edit,0.0002499738327884396,2.4997383278843963,0.3978945491905505,0,203,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279294,13,1.590315224943972e-05,0.15906332879889606,-0.7984299330874338,edit,1.6008176483988746e-05,0.16008176483988745,-0.7956581364158256,0,13,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279316,38,4.6486137344516106e-05,0.4649543457198501,-0.33258968877746026,edit,4.6793131260890175e-05,0.46793131260890175,-0.3298178921058523,0,38,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279779,4,4.893277615212222e-06,0.048942562707352644,-1.310313294066308,edit,4.925592764304229e-06,0.04925592764304229,-1.3075414973947,0,4,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279782,139,0.0001700413971286247,1.7007540540805042,0.23064151485982456,edit,0.00017116434855957196,1.7116434855957197,0.23341331153143266,0,139,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279876,239,0.0002923733375089302,2.92431812176432,0.4660246155538672,edit,0.0002943041676671777,2.943041676671777,0.4687964122254753,0,239,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279969,96,0.00011743866276509332,1.1746215049764634,0.06989794764529797,edit,0.0001182142263433015,1.182142263433015,0.072669744316906,0,96,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280027,36,4.403949853690999e-05,0.44048306436617374,-0.3560707846269832,edit,4.4330334878738066e-05,0.44330334878738065,-0.3532989879553751,0,36,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280313,175,0.0002140808956655347,2.141237118446678,0.330664763292024,edit,0.00021549468343831003,2.1549468343831,0.33343655996363203,0,175,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280560,158,0.00019328446580088276,1.9332312269404293,0.28628380156015215,edit,0.00019456091419001704,1.9456091419001704,0.2890555982317602,0,158,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280646,83,0.00010153551051565359,1.0155581761775672,0.006704806981803383,edit,0.00010220604985931275,1.0220604985931276,0.009476603653411535,0,83,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280662,25,3.0582985095076386e-05,0.305891016920954,-0.5144332767222328,edit,3.078495477690143e-05,0.3078495477690143,-0.5116614800506248,0,25,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280701,88,0.00010765210753466888,1.0767363795617582,0.03210938675589819,edit,0.00010836304081469305,1.0836304081469306,0.03488118342750628,0,88,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280860,386,0.0004722012898679794,4.72295730125953,0.6742140192774846,edit,0.0004753197017553581,4.753197017553581,0.6769858159490926,0,386,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280926,108,0.00013211849561072997,1.3214491930985213,0.12105047009267922,edit,0.00013299100463621418,1.3299100463621418,0.12382226676428727,0,108,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280951,8,9.786555230424443e-06,0.09788512541470529,-1.0092832984023268,edit,9.851185528608458e-06,0.09851185528608458,-1.006511501730719,0,8,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281149,45,5.504937317113749e-05,0.5506038304577172,-0.25916077161892676,edit,5.541291859842258e-05,0.5541291859842258,-0.2563889749473187,0,45,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281267,16,1.9573110460848886e-05,0.19577025082941057,-0.7082533027383456,edit,1.9702371057216917e-05,0.19702371057216916,-0.7054815060667377,0,16,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281319,83,0.00010153551051565359,1.0155581761775672,0.006704806981803383,edit,0.00010220604985931275,1.0220604985931276,0.009476603653411535,0,83,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281363,32,3.914622092169777e-05,0.39154050165882115,-0.40722330707436444,edit,3.940474211443383e-05,0.39404742114433833,-0.40445151040275645,0,32,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281375,163,0.00019940106281989803,1.99440943032462,0.2998143190096873,edit,0.00020071790514539735,2.0071790514539734,0.3025861156812954,0,163,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281388,166,0.00020307102103130718,2.0311163523551343,0.30773480264578457,edit,0.0002044120997186255,2.0441209971862553,0.3105065993173927,0,166,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281686,74,9.052563588142609e-05,0.9054374100860237,-0.04314156566329432,edit,9.112346613962824e-05,0.9112346613962824,-0.04036976899168621,0,74,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281739,153,0.00018716786878186748,1.8720530235562385,0.27231814542332833,edit,0.00018840392323463676,1.8840392323463677,0.2750899420949364,0,153,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281872,240,0.0002935966569127333,2.936553762441158,0.4678379563173355,edit,0.00029553556585825374,2.9553556585825373,0.4706097529889436,0,240,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281893,224,0.0002740235464518844,2.740783511611748,0.4378747329398924,edit,0.00027583319480103686,2.7583319480103685,0.4406465296115004,0,224,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281896,60,7.339916422818332e-05,0.7341384406102895,-0.13422203501062688,edit,7.388389146456343e-05,0.7388389146456343,-0.13145023833901878,0,60,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281968,55,6.728256720916805e-05,0.6729602372260988,-0.17201059590002665,edit,6.772690050918315e-05,0.6772690050918315,-0.16923879922841856,0,55,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281981,4,4.893277615212222e-06,0.048942562707352644,-1.310313294066308,edit,4.925592764304229e-06,0.04925592764304229,-1.3075414973947,0,4,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282081,189,0.00023120736731877746,2.312536087922412,0.36408851877897364,edit,0.00023273425811337484,2.3273425811337485,0.3668603154505818,0,189,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282209,76,9.297227468903221e-05,0.9299086914397002,-0.03155969311347908,edit,9.358626252178035e-05,0.9358626252178035,-0.028787896441871075,0,76,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282318,123,0.00015046828666777582,1.5049838032510938,0.1775318260451275,edit,0.00015146197750235505,1.5146197750235506,0.18030362271673556,0,123,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282370,79,9.664223290044138e-05,0.9666156134702146,-0.014746194103829048,edit,9.728045709500852e-05,0.9728045709500852,-0.011974397432221,0,79,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282436,50,6.116597019015277e-05,0.611782033841908,-0.21340328105825165,edit,6.156990955380286e-05,0.6156990955380286,-0.21063148438664364,0,50,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282618,103,0.0001260018985917147,1.2602709897143305,0.10046393931090174,edit,0.0001268340136808339,1.2683401368083391,0.10323573598250985,0,103,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,283157,162,0.00019817774341609497,1.9821737896477818,0.29714172914836046,edit,0.0001994865069543213,1.9948650695432129,0.29991352581996855,0,162,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
