SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,Var1,Var2,Var3,Var4,Var5
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279666,54,1.583286592172055e-05,0.15836032494904895,-0.800353615764023,edit,1.593021856259868e-05,0.15930218562598678,-0.797778265637701,0,54,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279687,71,2.0817286674854798e-05,0.2082145013218977,-0.6814890268679162,edit,2.0945287369342708e-05,0.20945287369342708,-0.6789136767415942,0,71,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279991,335,9.822240895882194e-05,0.982420534406137,-0.007702568550146275,edit,9.882635589760291e-05,0.9882635589760291,-0.005127218423824238,0,335,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280228,327,9.587679919264112e-05,0.9589597455247965,-0.018199622926705405,edit,9.646632351795866e-05,0.9646632351795866,-0.015624272800383412,0,327,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280489,929,0.000272383934097748,2.7243841088456757,0.4352683384066503,edit,0.00027405876008618836,2.7405876008618835,0.43784368853297223,0,929,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280727,29,8.502835402405482e-06,0.08504535969485963,-1.0703493776880353,edit,8.555117376210402e-06,0.08555117376210403,-1.0677740275617134,0,29,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280752,152,4.456658555743563e-05,0.44575498874547115,-0.3509037876422189,edit,4.484061521324073e-05,0.44840615213240725,-0.3483284375158969,0,152,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280844,199,5.8347042933747956e-05,0.5835871234233471,-0.23389429917728485,edit,5.870580544365069e-05,0.5870580544365068,-0.23131894905096284,0,199,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281139,512,0.00015011902503557264,1.5014904884057976,0.17652258538883928,edit,0.00015104207229723192,1.5104207229723192,0.1790979355151613,0,512,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281396,528,0.00015481024456793428,1.5484120661684786,0.18988654694682075,edit,0.00015576213705652042,1.5576213705652042,0.19246189707314282,0,528,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281429,181,5.3069420959841105e-05,0.5308003484403307,-0.275068800717807,edit,5.3395732589451124e-05,0.5339573258945113,-0.27249345059148494,0,181,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281483,613,0.00017973234833360552,1.7976829480327225,0.2547130989314236,edit,0.00018083748109024055,1.8083748109024056,0.25728844905774556,0,613,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281591,361,0.00010584564069890962,1.058668098270494,0.024759826318666425,edit,0.00010649646113144673,1.0649646113144673,0.027335176444988472,0,361,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281928,420,0.00012314451272449318,1.2316914162703807,0.09050191481090895,edit,0.00012390169993132307,1.2390169993132307,0.09307726493723105,0,420,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282018,247,7.24207015308329e-05,0.7243518567113907,-0.1400504223273257,edit,7.286599972151618e-05,0.7286599972151618,-0.1374750722010037,0,247,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282100,532,0.00015598304945102468,1.560142460609149,0.19316425670805668,edit,0.00015694215324634254,1.5694215324634253,0.1957396068343787,0,532,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282203,234,6.860908566078906e-05,0.6862280747792121,-0.16353151817684866,edit,6.903094710459428e-05,0.6903094710459428,-0.16095616805052662,0,234,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282205,511,0.00014982582381480004,1.49855788979563,0.17567352454772125,edit,0.0001507470682497764,1.507470682497764,0.17824887467404327,0,511,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282256,216,6.33314636868822e-05,0.6334412997961958,-0.1982936244360606,edit,6.372087425039471e-05,0.6372087425039471,-0.1957182743097386,0,216,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282341,56,1.6419268363265756e-05,0.1642255221693841,-0.7845593485807911,edit,1.652022665750974e-05,0.1652022665750974,-0.7819839984544691,0,56,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282515,582,0.00017064311048965483,1.7067723911175277,0.232175609062897,edit,0.0001716923556191191,1.7169235561911909,0.23475095918921896,0,582,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282528,246,7.212750031006029e-05,0.721419258101223,-0.14181226848361236,edit,7.257099567406065e-05,0.7257099567406065,-0.13923691835729035,0,246,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282637,757,0.00022195332412486033,2.219977147896853,0.3463485039130813,edit,0.00022331806392383703,2.23318063923837,0.34892385403940324,0,757,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283136,749,0.0002196077143586795,2.1965163590155123,0.341734442112475,edit,0.0002209580315441928,2.209580315441928,0.34430979223879704,0,749,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283219,182,5.336262218061371e-05,0.5337329470504983,-0.2726759876019167,edit,5.369073663690666e-05,0.5369073663690667,-0.2701006374755946,0,182,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283252,95,2.7854115973397265e-05,0.2785968679659194,-0.5550237702981438,edit,2.8025384508275453e-05,0.2802538450827545,-0.5524484201718217,0,95,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283392,718,0.0002105184765147288,2.1056058021003174,0.32337706865530885,edit,0.00021181290607307133,2.1181290607307135,0.32595241878163095,0,718,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283394,184,5.3949024622158914e-05,0.5395981442708334,-0.26792955257745504,edit,5.428074473181772e-05,0.5428074473181772,-0.265354202451133,0,184,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272379,243,7.124789664774248e-05,0.7126214622707203,-0.14714110198867927,edit,7.168598353169405e-05,0.7168598353169405,-0.1445657518623573,0,243,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272389,62,1.8178475687901373e-05,0.18182111383038954,-0.7403556860887376,edit,1.8290250942242927e-05,0.18290250942242928,-0.7377803359624155,0,62,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272404,48,1.4073658597084935e-05,0.1407647332880435,-0.8515061382114043,edit,1.4160194277865493e-05,0.14160194277865493,-0.8489307880850823,0,48,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272410,192,5.629463438833974e-05,0.563058933152174,-0.2494461468834419,edit,5.664077711146197e-05,0.5664077711146197,-0.24687079675711984,0,192,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272504,270,7.916432960860276e-05,0.7918016247452447,-0.10138361142800419,edit,7.965109281299339e-05,0.7965109281299338,-0.0988082613016822,0,270,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272520,9,2.6388109869534252e-06,0.026393387491508158,-1.5785048661476666,edit,2.6550364270997797e-06,0.026550364270997797,-1.5759295160213447,0,9,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273149,38,1.1141646389358907e-05,0.11143874718636779,-0.9529637789701813,edit,1.1210153803310182e-05,0.11210153803310181,-0.9503884288438593,0,38,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273175,138,4.046176846661919e-05,0.4046986082031251,-0.392868289185755,edit,4.071055854886329e-05,0.4071055854886329,-0.39029293905943296,0,138,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273260,61,1.7885274467128772e-05,0.17888851522022198,-0.7474175405762244,edit,1.7995246894787397e-05,0.17995246894787398,-0.7448421904499024,0,61,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273301,792,0.00023221536685190142,2.322618099252718,0.365977806002502,edit,0.00023364320558478063,2.336432055847806,0.368553156128824,0,792,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273414,581,0.00017034990926888222,1.70383979250736,0.23142875680333924,edit,0.00017139735157166357,1.7139735157166358,0.2340041069296613,0,581,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273458,135,3.958216480430138e-05,0.39590081237262237,-0.40241360709198537,edit,3.9825546406496694e-05,0.3982554640649669,-0.3998382569656634,0,135,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274125,356,0.0001043796345950466,1.044005105219656,0.018702622385883636,edit,0.00010502144089416907,1.0502144089416907,0.02127797251220572,0,356,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274175,524,0.00015363743968484388,1.5366816717278085,0.1865839113967352,edit,0.0001545821208666983,1.545821208666983,0.18915926152305718,0,524,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274264,307,9.001277477718907e-05,0.9003077733214451,-0.04560900010980496,edit,9.056624256884805e-05,0.9056624256884805,-0.043033649983482934,0,307,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274299,325,9.529039675109592e-05,0.9530945483044614,-0.020864014608117064,edit,9.58763154230476e-05,0.958763154230476,-0.018288664481795117,0,325,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274415,68,1.993768301253699e-05,0.19941670549139498,-0.7002384628807552,edit,2.0060275226976115e-05,0.20060275226976115,-0.6976631127544332,0,68,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274440,220,6.450426856997262e-05,0.6451716942368662,-0.19032469476478522,edit,6.490089044021685e-05,0.6490089044021684,-0.1877493446384632,0,220,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274571,435,0.00012754253103608223,1.2756803954228946,0.10574188136764591,edit,0.00012832676064315602,1.2832676064315602,0.10831723149396785,0,435,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274600,158,4.6325792882071245e-05,0.4633505804064766,-0.33409028863256884,edit,4.661063949797391e-05,0.4661063949797391,-0.33151493850624686,0,158,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274650,264,7.740512228396714e-05,0.7742060330842393,-0.11114344871716043,edit,7.788106852826021e-05,0.7788106852826021,-0.1085680985908384,0,264,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274878,844,0.0002474618303320768,2.475113226981432,0.39359507103866365,edit,0.00024898341605246823,2.4898341605246825,0.3961704211649856,0,844,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274892,408,0.00011962609807522194,1.1965002329483698,0.07791278750288845,edit,0.00012036165136185669,1.2036165136185668,0.08048813762921046,0,408,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275029,298,8.737396379023564e-05,0.8739143858299369,-0.058531111510736235,edit,8.791120614174826e-05,0.8791120614174827,-0.055955761384414236,0,298,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275253,416,0.00012197170784140276,1.2199610218297103,0.0863459550397512,edit,0.00012272168374150092,1.2272168374150092,0.08892130516607323,0,416,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275312,77,2.2576493999490415e-05,0.22581009298290314,-0.6462566504145096,edit,2.2715311654075893e-05,0.22715311654075893,-0.6436813002881876,0,77,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275547,50,1.466006103863014e-05,0.14662993050837866,-0.8337773712509726,edit,1.4750202372776554e-05,0.14750202372776555,-0.8312020211246507,0,50,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275580,261,7.652551862164933e-05,0.7654082372537366,-0.1161068682487105,edit,7.699605638589361e-05,0.7699605638589362,-0.11353151812238847,0,261,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275657,415,0.00012167850662063017,1.217028423219543,0.08530072112510124,edit,0.0001224266796940454,1.224266796940454,0.0878760712514232,0,415,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275746,252,7.38867076346959e-05,0.7390148497622284,-0.1313468348054474,edit,7.434101995879384e-05,0.7434101995879384,-0.12877148467912533,0,252,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275759,474,0.00013897737864621373,1.3900517412194298,0.1430309660870936,edit,0.00013983191849392175,1.3983191849392174,0.1456063162134156,0,474,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275930,809,0.00023719978760503566,2.3724722756255665,0.37520114602528076,edit,0.00023865827439152466,2.3865827439152465,0.3777764961516028,0,809,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276020,351,0.00010291362849118358,1.0293421121688182,0.0125597408788326,edit,0.00010354642065689141,1.0354642065689141,0.015135091005154616,0,351,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276066,49,1.4366859817857537e-05,0.14369733189821107,-0.8425512955584779,edit,1.4455198325321023e-05,0.14455198325321023,-0.8399759454321558,0,49,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276097,925,0.00027121112921465757,2.712653714405005,0.43339435715204105,edit,0.00027287874389636627,2.728787438963663,0.43596970727836315,0,925,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276189,896,0.0002627082938122521,2.6276083547101456,0.4195606340751337,edit,0.00026432362652015586,2.6432362652015584,0.4221359842014557,0,896,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276389,288,8.444195158250961e-05,0.844588399728261,-0.07335488782776066,edit,8.496116566719295e-05,0.8496116566719295,-0.07077953770143863,0,288,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276467,81,2.3749298882580827e-05,0.23754048742357342,-0.6242623567083417,edit,2.389532784389802e-05,0.2389532784389802,-0.6216870065820197,0,81,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276479,80,2.3456097661808223e-05,0.23460788881340586,-0.6296573885950479,edit,2.3600323796442486e-05,0.23600323796442485,-0.6270820384687259,0,80,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276612,456,0.00013369975667230688,1.3372649662364133,0.12621746707744347,edit,0.00013452184563972217,1.3452184563972216,0.12879281720376545,0,456,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276738,211,6.18654575830192e-05,0.618778306745358,-0.20846492028929875,edit,6.224585401311706e-05,0.6224585401311706,-0.2058895701629768,0,211,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276791,124,3.6356951375802746e-05,0.3636422276607791,-0.43932569042475644,edit,3.658050188448585e-05,0.36580501884485855,-0.4367503402984344,0,124,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276800,409,0.00011991929929599455,1.1994328315585374,0.0789759324203503,edit,0.00012065665540931222,1.2065665540931223,0.08155128254667239,0,409,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276913,619,0.00018149155565824114,1.8152785396937279,0.2589432734331265,edit,0.00018260750537497374,1.8260750537497374,0.2615186235594485,0,619,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276917,200,5.864024415452056e-05,0.5865197220335147,-0.23171737992301025,edit,5.900080949110622e-05,0.5900080949110622,-0.22914202979668827,0,200,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276930,933,0.00027355673898083843,2.736114503286346,0.4371342681595085,edit,0.0002752387762760105,2.752387762760105,0.43970961828583044,0,933,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277034,801,0.00023485417783885486,2.349011486744226,0.3708851404972462,edit,0.0002362982420118804,2.362982420118804,0.3734604906235682,0,801,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277111,678,0.0001987904276838247,1.9883018576936147,0.2984823182800719,edit,0.0002000127441748501,2.000127441748501,0.3010576684063939,0,678,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277291,523,0.00015334423846407127,1.5337490731176409,0.18575431328028277,edit,0.00015428711681924275,1.5428711681924274,0.1883296634066047,0,523,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277295,126,3.694335381734795e-05,0.3695074248811142,-0.4323768304694286,edit,3.717050997939692e-05,0.3717050997939692,-0.4298014803431065,0,126,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277341,277,8.121673815401098e-05,0.8123298150164179,-0.09026760652254288,edit,8.171612114518212e-05,0.8171612114518212,-0.08769225639622087,0,277,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277396,430,0.0001260765249322192,1.2610174023720564,0.10072107999259501,edit,0.00012685174040587838,1.2685174040587839,0.10329643011891712,0,430,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277452,114,3.342493916807672e-05,0.33431624155910333,-0.47584252425051893,edit,3.363046140993054e-05,0.3363046140993054,-0.47326717412419694,0,114,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277586,744,0.0002181417082548165,2.1818533659646744,0.3388255599588872,edit,0.00021948301130691512,2.194830113069151,0.3414009100852092,0,744,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277652,110,3.225213428498631e-05,0.3225858471184331,-0.49135469042876645,edit,3.245044522010842e-05,0.3245044522010842,-0.4887793403024444,0,110,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277725,28,8.209634181632878e-06,0.08211276108469205,-1.0855893442447724,edit,8.26011332875487e-06,0.0826011332875487,-1.0830139941184502,0,28,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277904,470,0.00013780457376312333,1.3783213467787596,0.13935048234872605,edit,0.0001386519023040996,1.386519023040996,0.14192583247504797,0,470,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278019,219,6.421106734920001e-05,0.6422390956266986,-0.19230326074687312,edit,6.460588639276131e-05,0.6460588639276131,-0.18972791062055108,0,219,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278312,169,4.955100631056987e-05,0.49560916511831987,-0.3048606709733179,edit,4.9855684019984754e-05,0.49855684019984753,-0.30228532084699594,0,169,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278450,330,9.675640285495893e-05,0.9677575413552991,-0.014233435709104028,edit,9.735133566032526e-05,0.9735133566032526,-0.01165808558278201,0,330,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278524,688,0.00020172243989155072,2.01762784379529,0.3048410626485198,edit,0.0002029627846494054,2.029627846494054,0.3074164127748419,0,688,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278704,357,0.0001046728358158192,1.0469377038298235,0.019920840525201666,edit,0.0001053164449416246,1.053164449416246,0.022496190651523727,0,357,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279000,492,0.00014425500062012058,1.442838516202446,0.1592177271803688,edit,0.0001451419913481213,1.451419913481213,0.16179307730669085,0,492,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279254,558,0.00016360628119111236,1.636390024473506,0.21388682335058729,edit,0.00016461225848018635,1.6461225848018635,0.21646217347690927,0,558,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279468,13,3.8116158700438363e-06,0.03812378193217845,-1.4188040232801549,edit,3.835052616921904e-06,0.03835052616921904,-1.4162286731538327,0,13,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279485,84,2.4628902544898636e-05,0.24633828325407614,-0.6084680895251099,edit,2.4780339986264612e-05,0.24780339986264613,-0.6058927393987877,0,84,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279580,784,0.0002298697570857206,2.299157310371377,0.36156868709744694,edit,0.00023128317320513636,2.3128317320513636,0.364144037223769,0,784,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279709,654,0.00019175359838528223,1.917919491049593,0.2828303727372758,edit,0.00019293264703591732,1.9293264703591733,0.2854057228635978,0,654,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279759,230,6.743628077769864e-05,0.6744976803385418,-0.1710195395693986,edit,6.785093091477216e-05,0.6785093091477216,-0.16844418944307654,0,230,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279840,904,0.00026505390357843295,2.6510691435914864,0.42342105488837184,edit,0.0002666836588998001,2.666836588998001,0.4259964050146938,0,904,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279963,273,8.004393327092057e-05,0.8005994205757475,-0.09658472854623544,edit,8.053610495535998e-05,0.8053610495535999,-0.09400937841991343,0,273,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279985,219,6.421106734920001e-05,0.6422390956266986,-0.19230326074687312,edit,6.460588639276131e-05,0.6460588639276131,-0.18972791062055108,0,219,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280039,127,3.7236555038120554e-05,0.3724400234912818,-0.4289436546310346,edit,3.746551402685245e-05,0.3746551402685245,-0.42636830450471264,0,127,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280106,762,0.00022341933022872334,2.234640140947691,0.34920759575260907,edit,0.0002247930841611147,2.2479308416111468,0.351782945878931,0,762,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280137,311,9.118557966027947e-05,0.9120381677621152,-0.03998698656015401,edit,9.174625875867017e-05,0.9174625875867017,-0.03741163643383194,0,311,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
